FechaVenta,IdProducto,Producto,Cantidad,PrecioVenta,IdCliente,Cliente,IdTienda,Tienda
2024-07-14,4,Microondas 20L,2,601.59,9,Pied Piper,5,Tienda Premium
2024-06-21,6,Licuadora 600W,2,282.01,5,Weyland-Yutani,1,ElectroShop Online
2024-01-07,8,Computadora Portátil 15,1,676.1,5,Weyland-Yutani,7,Tienda Express
2024-11-22,6,Licuadora 600W,5,646.33,6,Stark Industries,7,Tienda Express
2024-07-30,4,Microondas 20L,1,304.99,6,Stark Industries,8,ElectroShop Este
2024-01-20,6,Licuadora 600W,3,420.72,10,Hooli,5,Tienda Premium
2024-05-03,9,Tablet 10,1,428.87,9,Pied Piper,10,ElectroShop California
2024-06-01,7,Home Theater 5.1,3,541.29,5,Weyland-Yutani,5,Tienda Premium
2024-06-26,2,Lavadora 8kg,1,424.58,10,Hooli,9,Tienda Online Plus
2024-01-25,3,Refrigerador Doble Puerta,5,3396.87,8,Dunder Mifflin,5,Tienda Premium
2024-02-29,1,Televisor LED 55,4,3832.61,7,Wayne Enterprises,8,ElectroShop Este
2024-02-26,2,Lavadora 8kg,2,894.21,8,Dunder Mifflin,10,ElectroShop California
2024-08-11,6,Licuadora 600W,2,271.64,5,Weyland-Yutani,8,ElectroShop Este
2024-06-12,3,Refrigerador Doble Puerta,2,1425.43,1,ACME Corp,9,Tienda Online Plus
2024-06-08,10,Smartwatch,5,1434.59,9,Pied Piper,9,Tienda Online Plus
2024-04-05,4,Microondas 20L,2,554.0,7,Wayne Enterprises,2,Tienda Central
2024-06-15,4,Microondas 20L,2,631.1,3,Initech,6,ElectroShop Oeste
2024-02-27,1,Televisor LED 55,5,5304.54,7,Wayne Enterprises,10,ElectroShop California
2024-03-25,5,Aspiradora Sin Bolsa,4,912.21,6,Stark Industries,6,ElectroShop Oeste
2024-07-16,2,Lavadora 8kg,3,1295.4,8,Dunder Mifflin,7,Tienda Express
2024-06-05,6,Licuadora 600W,2,278.79,1,ACME Corp,7,Tienda Express
2024-06-12,9,Tablet 10,3,1097.94,6,Stark Industries,4,ElectroShop Sur
2024-12-22,8,Computadora Portátil 15,1,628.86,5,Weyland-Yutani,3,Outlet Norte
2024-09-10,5,Aspiradora Sin Bolsa,4,1007.73,6,Stark Industries,6,ElectroShop Oeste
2024-07-21,7,Home Theater 5.1,3,568.11,8,Dunder Mifflin,10,ElectroShop California
2024-12-16,6,Licuadora 600W,3,461.0,5,Weyland-Yutani,5,Tienda Premium
2024-02-20,2,Lavadora 8kg,2,955.58,2,Globex Corporation,9,Tienda Online Plus
2024-09-15,4,Microondas 20L,2,601.26,3,Initech,3,Outlet Norte
2024-07-13,6,Licuadora 600W,1,128.03,5,Weyland-Yutani,5,Tienda Premium
2024-10-09,5,Aspiradora Sin Bolsa,4,939.25,4,Umbrella Corp,9,Tienda Online Plus
2024-08-08,8,Computadora Portátil 15,5,3246.51,4,Umbrella Corp,4,ElectroShop Sur
2024-10-04,8,Computadora Portátil 15,5,3253.06,4,Umbrella Corp,10,ElectroShop California
2024-02-19,4,Microondas 20L,3,928.78,2,Globex Corporation,9,Tienda Online Plus
2024-07-29,1,Televisor LED 55,2,2051.97,10,Hooli,1,ElectroShop Online
2024-11-08,9,Tablet 10,1,399.58,9,Pied Piper,2,Tienda Central
2024-12-17,5,Aspiradora Sin Bolsa,5,1215.0,9,Pied Piper,10,ElectroShop California
2024-07-07,1,Televisor LED 55,4,4008.08,5,Weyland-Yutani,5,Tienda Premium
2024-03-03,8,Computadora Portátil 15,5,3106.64,3,Initech,1,ElectroShop Online
2024-06-30,3,Refrigerador Doble Puerta,2,1368.62,5,Weyland-Yutani,1,ElectroShop Online
2024-03-16,4,Microondas 20L,1,300.01,7,Wayne Enterprises,1,ElectroShop Online
2024-11-18,8,Computadora Portátil 15,2,1323.59,8,Dunder Mifflin,6,ElectroShop Oeste
2024-01-20,3,Refrigerador Doble Puerta,4,3155.9,3,Initech,6,ElectroShop Oeste
2024-01-28,3,Refrigerador Doble Puerta,3,2248.67,6,Stark Industries,6,ElectroShop Oeste
2024-02-29,10,Smartwatch,2,619.06,1,ACME Corp,1,ElectroShop Online
2024-10-18,8,Computadora Portátil 15,4,2565.67,4,Umbrella Corp,10,ElectroShop California
2024-10-21,6,Licuadora 600W,5,642.66,8,Dunder Mifflin,6,ElectroShop Oeste
2024-10-04,9,Tablet 10,1,408.04,3,Initech,3,Outlet Norte
2024-10-20,10,Smartwatch,4,1090.35,9,Pied Piper,1,ElectroShop Online
2024-01-10,10,Smartwatch,2,635.07,10,Hooli,2,Tienda Central
2024-12-12,8,Computadora Portátil 15,3,2138.9,4,Umbrella Corp,4,ElectroShop Sur
2024-11-26,1,Televisor LED 55,2,1923.74,3,Initech,9,Tienda Online Plus
2024-02-28,8,Computadora Portátil 15,3,1770.41,9,Pied Piper,5,Tienda Premium
2024-11-16,6,Licuadora 600W,4,594.58,3,Initech,2,Tienda Central
2024-08-27,2,Lavadora 8kg,4,1703.81,8,Dunder Mifflin,5,Tienda Premium
2024-12-03,8,Computadora Portátil 15,5,3383.26,7,Wayne Enterprises,1,ElectroShop Online
2024-06-23,9,Tablet 10,5,2135.68,4,Umbrella Corp,9,Tienda Online Plus
2024-08-19,2,Lavadora 8kg,2,830.6,7,Wayne Enterprises,3,Outlet Norte
2024-10-19,1,Televisor LED 55,4,3731.01,2,Globex Corporation,3,Outlet Norte
2024-01-22,1,Televisor LED 55,3,2992.63,2,Globex Corporation,9,Tienda Online Plus
2024-03-24,2,Lavadora 8kg,3,1460.67,1,ACME Corp,8,ElectroShop Este
2024-11-28,4,Microondas 20L,4,1131.4,9,Pied Piper,10,ElectroShop California
2024-05-05,10,Smartwatch,5,1422.37,8,Dunder Mifflin,10,ElectroShop California
2024-12-06,6,Licuadora 600W,3,380.75,6,Stark Industries,1,ElectroShop Online
2024-02-20,1,Televisor LED 55,1,1088.28,10,Hooli,9,Tienda Online Plus
2024-09-18,2,Lavadora 8kg,5,2449.09,1,ACME Corp,1,ElectroShop Online
2024-02-17,8,Computadora Portátil 15,5,3057.74,5,Weyland-Yutani,9,Tienda Online Plus
2024-04-03,6,Licuadora 600W,4,541.83,6,Stark Industries,5,Tienda Premium
2024-06-11,9,Tablet 10,1,406.38,3,Initech,3,Outlet Norte
2024-02-07,6,Licuadora 600W,3,389.51,1,ACME Corp,8,ElectroShop Este
2024-12-20,9,Tablet 10,2,792.1,9,Pied Piper,5,Tienda Premium
2024-08-02,2,Lavadora 8kg,5,2147.73,5,Weyland-Yutani,9,Tienda Online Plus
2024-12-11,1,Televisor LED 55,2,2072.58,2,Globex Corporation,6,ElectroShop Oeste
2024-08-19,3,Refrigerador Doble Puerta,2,1594.69,5,Weyland-Yutani,9,Tienda Online Plus
2024-02-03,1,Televisor LED 55,1,989.52,10,Hooli,10,ElectroShop California
2024-07-28,8,Computadora Portátil 15,5,2934.28,8,Dunder Mifflin,3,Outlet Norte
2024-04-12,2,Lavadora 8kg,3,1378.93,8,Dunder Mifflin,10,ElectroShop California
2024-02-21,6,Licuadora 600W,4,594.12,6,Stark Industries,7,Tienda Express
2024-10-31,4,Microondas 20L,1,293.58,10,Hooli,9,Tienda Online Plus
2024-10-21,8,Computadora Portátil 15,3,2050.06,4,Umbrella Corp,8,ElectroShop Este
2024-07-21,2,Lavadora 8kg,4,1759.75,10,Hooli,3,Outlet Norte
2024-06-27,8,Computadora Portátil 15,4,2486.86,6,Stark Industries,9,Tienda Online Plus
2024-07-17,5,Aspiradora Sin Bolsa,3,767.65,6,Stark Industries,8,ElectroShop Este
2024-03-03,8,Computadora Portátil 15,3,2086.78,8,Dunder Mifflin,5,Tienda Premium
2024-05-15,1,Televisor LED 55,1,1016.57,1,ACME Corp,3,Outlet Norte
2024-11-14,8,Computadora Portátil 15,2,1421.74,4,Umbrella Corp,5,Tienda Premium
2024-05-21,1,Televisor LED 55,1,1047.94,9,Pied Piper,1,ElectroShop Online
2024-11-13,1,Televisor LED 55,3,3245.28,3,Initech,5,Tienda Premium
2024-11-22,5,Aspiradora Sin Bolsa,5,1203.58,9,Pied Piper,4,ElectroShop Sur
2024-07-01,3,Refrigerador Doble Puerta,2,1559.31,3,Initech,7,Tienda Express
2024-12-05,8,Computadora Portátil 15,4,2532.94,9,Pied Piper,6,ElectroShop Oeste
2024-12-01,9,Tablet 10,1,410.78,2,Globex Corporation,10,ElectroShop California
2024-05-05,10,Smartwatch,4,1253.72,6,Stark Industries,8,ElectroShop Este
2024-08-26,3,Refrigerador Doble Puerta,5,3642.54,1,ACME Corp,9,Tienda Online Plus
2024-03-13,6,Licuadora 600W,4,540.04,10,Hooli,9,Tienda Online Plus
2024-10-25,8,Computadora Portátil 15,4,2449.14,7,Wayne Enterprises,4,ElectroShop Sur
2024-08-20,4,Microondas 20L,4,1189.6,3,Initech,6,ElectroShop Oeste
2024-10-15,10,Smartwatch,5,1408.46,7,Wayne Enterprises,4,ElectroShop Sur
2024-11-17,2,Lavadora 8kg,1,434.18,9,Pied Piper,10,ElectroShop California
2024-06-30,8,Computadora Portátil 15,5,3542.69,3,Initech,9,Tienda Online Plus
2024-08-10,2,Lavadora 8kg,1,424.18,7,Wayne Enterprises,3,Outlet Norte
2024-02-08,7,Home Theater 5.1,5,1094.15,3,Initech,1,ElectroShop Online
2024-01-07,9,Tablet 10,4,1442.94,3,Initech,4,ElectroShop Sur
2024-05-13,1,Televisor LED 55,1,1060.33,9,Pied Piper,3,Outlet Norte
2024-03-08,8,Computadora Portátil 15,4,2500.38,7,Wayne Enterprises,3,Outlet Norte
2024-10-02,7,Home Theater 5.1,5,943.14,8,Dunder Mifflin,2,Tienda Central
2024-12-08,6,Licuadora 600W,4,533.28,4,Umbrella Corp,6,ElectroShop Oeste
2024-12-21,10,Smartwatch,5,1391.75,1,ACME Corp,4,ElectroShop Sur
2024-01-08,9,Tablet 10,2,846.4,7,Wayne Enterprises,3,Outlet Norte
2024-01-10,4,Microondas 20L,2,586.54,1,ACME Corp,5,Tienda Premium
2024-04-23,6,Licuadora 600W,1,127.77,9,Pied Piper,9,Tienda Online Plus
2024-07-23,2,Lavadora 8kg,2,934.98,1,ACME Corp,5,Tienda Premium
2024-10-01,1,Televisor LED 55,5,5319.56,9,Pied Piper,1,ElectroShop Online
2024-01-17,5,Aspiradora Sin Bolsa,5,1252.21,8,Dunder Mifflin,4,ElectroShop Sur
2024-07-02,10,Smartwatch,5,1486.59,4,Umbrella Corp,4,ElectroShop Sur
2024-04-02,1,Televisor LED 55,5,5377.81,3,Initech,1,ElectroShop Online
2024-02-29,4,Microondas 20L,5,1435.49,8,Dunder Mifflin,5,Tienda Premium
2024-08-25,9,Tablet 10,3,1194.28,10,Hooli,10,ElectroShop California
2024-07-25,4,Microondas 20L,1,284.36,6,Stark Industries,2,Tienda Central
2024-01-26,9,Tablet 10,2,750.15,4,Umbrella Corp,2,Tienda Central
2024-06-08,7,Home Theater 5.1,1,196.37,9,Pied Piper,5,Tienda Premium
2024-05-08,4,Microondas 20L,5,1610.33,5,Weyland-Yutani,1,ElectroShop Online
2024-07-26,3,Refrigerador Doble Puerta,1,676.53,4,Umbrella Corp,2,Tienda Central
2024-02-27,5,Aspiradora Sin Bolsa,1,256.6,9,Pied Piper,10,ElectroShop California
2024-06-27,4,Microondas 20L,3,884.6,1,ACME Corp,3,Outlet Norte
2024-04-20,5,Aspiradora Sin Bolsa,5,1368.74,4,Umbrella Corp,8,ElectroShop Este
2024-01-07,10,Smartwatch,1,281.98,5,Weyland-Yutani,5,Tienda Premium
2024-11-29,3,Refrigerador Doble Puerta,3,2255.77,3,Initech,10,ElectroShop California
2024-03-01,10,Smartwatch,4,1181.97,3,Initech,9,Tienda Online Plus
2024-09-02,4,Microondas 20L,3,885.55,9,Pied Piper,8,ElectroShop Este
2024-07-12,1,Televisor LED 55,1,1051.91,3,Initech,6,ElectroShop Oeste
2024-07-26,3,Refrigerador Doble Puerta,5,4052.11,2,Globex Corporation,8,ElectroShop Este
2024-10-20,5,Aspiradora Sin Bolsa,4,927.54,7,Wayne Enterprises,3,Outlet Norte
2024-03-05,9,Tablet 10,2,731.09,10,Hooli,8,ElectroShop Este
2024-02-02,2,Lavadora 8kg,5,2211.52,2,Globex Corporation,9,Tienda Online Plus
2024-06-04,10,Smartwatch,5,1381.01,8,Dunder Mifflin,3,Outlet Norte
2024-08-06,4,Microondas 20L,4,1304.59,9,Pied Piper,6,ElectroShop Oeste
2024-01-24,8,Computadora Portátil 15,2,1180.24,8,Dunder Mifflin,4,ElectroShop Sur
2024-12-18,9,Tablet 10,1,409.19,9,Pied Piper,5,Tienda Premium
2024-04-07,8,Computadora Portátil 15,3,2060.63,8,Dunder Mifflin,10,ElectroShop California
2024-03-11,4,Microondas 20L,5,1551.87,7,Wayne Enterprises,2,Tienda Central
2024-10-01,6,Licuadora 600W,5,645.55,5,Weyland-Yutani,4,ElectroShop Sur
2024-11-14,7,Home Theater 5.1,5,1032.44,8,Dunder Mifflin,9,Tienda Online Plus
2024-05-06,7,Home Theater 5.1,1,206.57,1,ACME Corp,5,Tienda Premium
2024-06-19,8,Computadora Portátil 15,2,1408.75,8,Dunder Mifflin,10,ElectroShop California
2024-07-26,10,Smartwatch,2,554.65,7,Wayne Enterprises,3,Outlet Norte
2024-11-05,4,Microondas 20L,5,1481.55,10,Hooli,8,ElectroShop Este
2024-08-26,3,Refrigerador Doble Puerta,5,3931.57,3,Initech,3,Outlet Norte
2024-05-18,8,Computadora Portátil 15,2,1331.13,1,ACME Corp,6,ElectroShop Oeste
2024-03-11,3,Refrigerador Doble Puerta,5,3735.34,4,Umbrella Corp,3,Outlet Norte
2024-08-19,9,Tablet 10,4,1630.95,3,Initech,6,ElectroShop Oeste
2024-02-25,2,Lavadora 8kg,4,1665.4,10,Hooli,2,Tienda Central
2024-01-02,8,Computadora Portátil 15,4,2693.39,6,Stark Industries,9,Tienda Online Plus
2024-08-28,10,Smartwatch,1,284.49,2,Globex Corporation,1,ElectroShop Online
2024-02-27,8,Computadora Portátil 15,4,2495.27,6,Stark Industries,9,Tienda Online Plus
2024-02-18,8,Computadora Portátil 15,4,2422.78,3,Initech,3,Outlet Norte
2024-09-22,8,Computadora Portátil 15,3,1815.24,4,Umbrella Corp,3,Outlet Norte
2024-03-18,6,Licuadora 600W,3,448.47,9,Pied Piper,7,Tienda Express
2024-04-01,2,Lavadora 8kg,2,927.47,6,Stark Industries,4,ElectroShop Sur
2024-05-16,2,Lavadora 8kg,5,2215.14,9,Pied Piper,1,ElectroShop Online
2024-03-31,10,Smartwatch,5,1435.32,4,Umbrella Corp,2,Tienda Central
2024-07-13,6,Licuadora 600W,3,386.27,4,Umbrella Corp,6,ElectroShop Oeste
2024-05-02,3,Refrigerador Doble Puerta,2,1429.94,3,Initech,6,ElectroShop Oeste
2024-01-12,3,Refrigerador Doble Puerta,2,1411.9,9,Pied Piper,8,ElectroShop Este
2024-07-27,4,Microondas 20L,1,278.59,3,Initech,5,Tienda Premium
2024-08-06,1,Televisor LED 55,4,4387.79,6,Stark Industries,6,ElectroShop Oeste
2024-03-02,8,Computadora Portátil 15,3,1837.36,2,Globex Corporation,8,ElectroShop Este
2024-04-09,6,Licuadora 600W,1,146.8,10,Hooli,3,Outlet Norte
2024-04-14,3,Refrigerador Doble Puerta,2,1599.29,2,Globex Corporation,7,Tienda Express
2024-08-20,7,Home Theater 5.1,1,218.17,2,Globex Corporation,6,ElectroShop Oeste
2024-09-18,5,Aspiradora Sin Bolsa,3,744.7,5,Weyland-Yutani,3,Outlet Norte
2024-11-04,6,Licuadora 600W,4,602.84,2,Globex Corporation,8,ElectroShop Este
2024-10-18,7,Home Theater 5.1,3,589.06,3,Initech,2,Tienda Central
2024-06-17,4,Microondas 20L,4,1191.65,6,Stark Industries,8,ElectroShop Este
2024-07-10,5,Aspiradora Sin Bolsa,2,477.52,4,Umbrella Corp,10,ElectroShop California
2024-05-23,7,Home Theater 5.1,5,990.0,8,Dunder Mifflin,6,ElectroShop Oeste
2024-03-13,4,Microondas 20L,2,618.34,4,Umbrella Corp,7,Tienda Express
2024-04-10,3,Refrigerador Doble Puerta,5,3433.05,7,Wayne Enterprises,9,Tienda Online Plus
2024-11-02,2,Lavadora 8kg,4,1778.41,4,Umbrella Corp,1,ElectroShop Online
2024-06-11,8,Computadora Portátil 15,1,594.43,10,Hooli,5,Tienda Premium
2024-04-06,9,Tablet 10,5,2095.94,4,Umbrella Corp,6,ElectroShop Oeste
2024-05-10,1,Televisor LED 55,2,2083.48,4,Umbrella Corp,1,ElectroShop Online
2024-07-27,5,Aspiradora Sin Bolsa,2,533.85,9,Pied Piper,3,Outlet Norte
2024-09-07,3,Refrigerador Doble Puerta,4,3018.01,10,Hooli,6,ElectroShop Oeste
2024-09-01,5,Aspiradora Sin Bolsa,4,1061.37,2,Globex Corporation,10,ElectroShop California
2024-03-31,7,Home Theater 5.1,2,385.36,3,Initech,1,ElectroShop Online
2024-02-20,10,Smartwatch,3,941.84,2,Globex Corporation,4,ElectroShop Sur
2024-09-24,2,Lavadora 8kg,2,868.98,10,Hooli,10,ElectroShop California
2024-09-12,9,Tablet 10,3,1222.94,7,Wayne Enterprises,8,ElectroShop Este
2024-02-16,6,Licuadora 600W,3,384.41,5,Weyland-Yutani,2,Tienda Central
2024-06-02,5,Aspiradora Sin Bolsa,3,823.63,3,Initech,2,Tienda Central
2024-06-29,9,Tablet 10,2,874.29,4,Umbrella Corp,10,ElectroShop California
2024-11-12,5,Aspiradora Sin Bolsa,5,1222.93,6,Stark Industries,9,Tienda Online Plus
2024-11-10,3,Refrigerador Doble Puerta,2,1455.35,10,Hooli,7,Tienda Express
2024-08-28,7,Home Theater 5.1,3,607.9,10,Hooli,4,ElectroShop Sur
2024-04-04,2,Lavadora 8kg,5,2170.15,3,Initech,9,Tienda Online Plus
2024-04-29,4,Microondas 20L,1,284.52,4,Umbrella Corp,9,Tienda Online Plus
2024-09-01,1,Televisor LED 55,4,4226.33,10,Hooli,8,ElectroShop Este
2024-09-12,1,Televisor LED 55,5,4557.44,4,Umbrella Corp,8,ElectroShop Este
2024-06-15,2,Lavadora 8kg,3,1447.45,5,Weyland-Yutani,2,Tienda Central
2024-11-17,2,Lavadora 8kg,5,2205.99,5,Weyland-Yutani,10,ElectroShop California
2024-04-16,3,Refrigerador Doble Puerta,4,3033.14,8,Dunder Mifflin,5,Tienda Premium
2024-07-16,9,Tablet 10,4,1522.3,4,Umbrella Corp,1,ElectroShop Online
2024-07-11,10,Smartwatch,5,1613.18,3,Initech,3,Outlet Norte
2024-08-31,7,Home Theater 5.1,3,578.79,5,Weyland-Yutani,5,Tienda Premium
2024-11-20,5,Aspiradora Sin Bolsa,2,481.75,10,Hooli,8,ElectroShop Este
2024-02-19,3,Refrigerador Doble Puerta,1,706.4,6,Stark Industries,6,ElectroShop Oeste
2024-11-19,4,Microondas 20L,3,901.29,7,Wayne Enterprises,9,Tienda Online Plus
2024-02-15,1,Televisor LED 55,4,3780.87,2,Globex Corporation,4,ElectroShop Sur
2024-05-25,5,Aspiradora Sin Bolsa,3,682.31,7,Wayne Enterprises,10,ElectroShop California
2024-06-07,3,Refrigerador Doble Puerta,4,2754.53,2,Globex Corporation,3,Outlet Norte
2024-12-19,7,Home Theater 5.1,3,645.8,5,Weyland-Yutani,1,ElectroShop Online
2024-07-31,8,Computadora Portátil 15,2,1223.01,10,Hooli,1,ElectroShop Online
2024-10-21,4,Microondas 20L,4,1138.22,1,ACME Corp,1,ElectroShop Online
2024-11-12,4,Microondas 20L,4,1230.99,9,Pied Piper,2,Tienda Central
2024-04-27,8,Computadora Portátil 15,1,640.54,7,Wayne Enterprises,2,Tienda Central
2024-11-03,2,Lavadora 8kg,1,419.07,10,Hooli,3,Outlet Norte
2024-07-19,7,Home Theater 5.1,4,845.56,5,Weyland-Yutani,4,ElectroShop Sur
2024-02-19,7,Home Theater 5.1,1,217.93,10,Hooli,8,ElectroShop Este
2024-03-19,8,Computadora Portátil 15,4,2647.52,5,Weyland-Yutani,5,Tienda Premium
2024-01-07,1,Televisor LED 55,1,941.69,5,Weyland-Yutani,7,Tienda Express
2024-03-11,9,Tablet 10,4,1468.43,1,ACME Corp,6,ElectroShop Oeste
2024-03-01,9,Tablet 10,3,1167.16,9,Pied Piper,7,Tienda Express
2024-12-18,9,Tablet 10,1,386.4,3,Initech,2,Tienda Central
2024-03-24,5,Aspiradora Sin Bolsa,4,1013.96,2,Globex Corporation,7,Tienda Express
2024-12-06,7,Home Theater 5.1,4,875.42,9,Pied Piper,4,ElectroShop Sur
2024-12-04,3,Refrigerador Doble Puerta,1,764.04,10,Hooli,7,Tienda Express
2024-03-11,8,Computadora Portátil 15,2,1349.84,1,ACME Corp,9,Tienda Online Plus
2024-03-05,9,Tablet 10,2,845.33,2,Globex Corporation,7,Tienda Express
2024-10-07,2,Lavadora 8kg,2,885.51,10,Hooli,8,ElectroShop Este
2024-10-15,5,Aspiradora Sin Bolsa,4,907.79,8,Dunder Mifflin,1,ElectroShop Online
2024-01-04,10,Smartwatch,2,552.69,10,Hooli,3,Outlet Norte
2024-07-25,4,Microondas 20L,5,1532.8,7,Wayne Enterprises,8,ElectroShop Este
2024-02-24,7,Home Theater 5.1,1,181.32,6,Stark Industries,5,Tienda Premium
2024-04-09,6,Licuadora 600W,2,265.62,10,Hooli,3,Outlet Norte
2024-08-13,10,Smartwatch,1,274.94,3,Initech,9,Tienda Online Plus
2024-03-29,1,Televisor LED 55,1,1089.41,2,Globex Corporation,1,ElectroShop Online
2024-06-05,9,Tablet 10,1,439.25,4,Umbrella Corp,2,Tienda Central
2024-01-08,2,Lavadora 8kg,5,2137.61,10,Hooli,9,Tienda Online Plus
2024-12-08,8,Computadora Portátil 15,2,1187.13,10,Hooli,9,Tienda Online Plus
2024-06-20,2,Lavadora 8kg,4,1854.63,10,Hooli,5,Tienda Premium
2024-10-24,1,Televisor LED 55,3,3121.81,4,Umbrella Corp,2,Tienda Central
2024-07-14,7,Home Theater 5.1,4,818.14,3,Initech,1,ElectroShop Online
2024-05-06,10,Smartwatch,5,1552.37,5,Weyland-Yutani,5,Tienda Premium
2024-03-20,8,Computadora Portátil 15,4,2727.22,3,Initech,4,ElectroShop Sur
2024-05-06,4,Microondas 20L,3,876.1,3,Initech,7,Tienda Express
2024-10-26,8,Computadora Portátil 15,1,632.06,3,Initech,4,ElectroShop Sur
2024-01-30,10,Smartwatch,4,1301.0,7,Wayne Enterprises,9,Tienda Online Plus
2024-07-25,8,Computadora Portátil 15,4,2511.46,3,Initech,9,Tienda Online Plus
2024-05-31,5,Aspiradora Sin Bolsa,3,723.41,5,Weyland-Yutani,4,ElectroShop Sur
2024-07-06,7,Home Theater 5.1,2,379.39,9,Pied Piper,3,Outlet Norte
2024-10-09,2,Lavadora 8kg,5,2422.9,1,ACME Corp,1,ElectroShop Online
2024-01-14,5,Aspiradora Sin Bolsa,4,990.21,3,Initech,5,Tienda Premium
2024-10-24,8,Computadora Portátil 15,2,1424.97,8,Dunder Mifflin,4,ElectroShop Sur
2024-08-30,2,Lavadora 8kg,5,2148.83,7,Wayne Enterprises,7,Tienda Express
2024-06-28,5,Aspiradora Sin Bolsa,4,959.65,10,Hooli,1,ElectroShop Online
2024-01-19,3,Refrigerador Doble Puerta,4,3015.27,5,Weyland-Yutani,10,ElectroShop California
2024-12-16,6,Licuadora 600W,4,574.49,5,Weyland-Yutani,9,Tienda Online Plus
2024-12-24,5,Aspiradora Sin Bolsa,5,1164.37,6,Stark Industries,9,Tienda Online Plus
2024-01-15,8,Computadora Portátil 15,2,1285.08,10,Hooli,8,ElectroShop Este
2024-01-20,7,Home Theater 5.1,4,843.55,9,Pied Piper,4,ElectroShop Sur
2024-11-19,10,Smartwatch,2,606.49,7,Wayne Enterprises,5,Tienda Premium
2024-08-05,1,Televisor LED 55,4,4120.72,1,ACME Corp,2,Tienda Central
2024-07-14,1,Televisor LED 55,3,2747.28,8,Dunder Mifflin,9,Tienda Online Plus
2024-01-14,3,Refrigerador Doble Puerta,2,1458.49,6,Stark Industries,1,ElectroShop Online
2024-05-04,4,Microondas 20L,2,541.25,2,Globex Corporation,1,ElectroShop Online
2024-06-03,4,Microondas 20L,5,1396.64,5,Weyland-Yutani,7,Tienda Express
2024-12-01,9,Tablet 10,5,2015.92,10,Hooli,7,Tienda Express
2024-02-15,9,Tablet 10,4,1754.35,5,Weyland-Yutani,5,Tienda Premium
2024-05-01,4,Microondas 20L,1,315.63,7,Wayne Enterprises,6,ElectroShop Oeste
2024-05-01,10,Smartwatch,2,564.46,8,Dunder Mifflin,9,Tienda Online Plus
2024-03-01,4,Microondas 20L,4,1268.45,2,Globex Corporation,6,ElectroShop Oeste
2024-04-26,9,Tablet 10,4,1717.6,4,Umbrella Corp,10,ElectroShop California
2024-11-14,1,Televisor LED 55,1,1082.73,1,ACME Corp,7,Tienda Express
2024-07-03,2,Lavadora 8kg,5,2361.29,4,Umbrella Corp,2,Tienda Central
2024-11-14,9,Tablet 10,2,823.24,2,Globex Corporation,7,Tienda Express
2024-04-08,6,Licuadora 600W,4,613.47,1,ACME Corp,3,Outlet Norte
2024-11-15,8,Computadora Portátil 15,2,1296.49,4,Umbrella Corp,3,Outlet Norte
2024-04-15,6,Licuadora 600W,3,422.72,5,Weyland-Yutani,4,ElectroShop Sur
2024-06-16,2,Lavadora 8kg,2,973.42,3,Initech,9,Tienda Online Plus
2024-12-08,4,Microondas 20L,4,1223.87,3,Initech,4,ElectroShop Sur
2024-01-09,3,Refrigerador Doble Puerta,5,3708.12,10,Hooli,6,ElectroShop Oeste
2024-03-11,1,Televisor LED 55,3,2973.68,2,Globex Corporation,4,ElectroShop Sur
2024-03-03,10,Smartwatch,2,585.23,8,Dunder Mifflin,1,ElectroShop Online
2024-06-22,10,Smartwatch,5,1394.58,2,Globex Corporation,5,Tienda Premium
2024-04-12,10,Smartwatch,4,1164.48,6,Stark Industries,4,ElectroShop Sur
2024-09-26,9,Tablet 10,2,818.2,7,Wayne Enterprises,8,ElectroShop Este
2024-11-18,5,Aspiradora Sin Bolsa,2,455.67,5,Weyland-Yutani,4,ElectroShop Sur
2024-08-30,4,Microondas 20L,3,846.79,6,Stark Industries,9,Tienda Online Plus
2024-04-19,3,Refrigerador Doble Puerta,5,3394.81,3,Initech,9,Tienda Online Plus
2024-06-27,4,Microondas 20L,5,1363.03,2,Globex Corporation,6,ElectroShop Oeste
2024-10-02,4,Microondas 20L,4,1202.57,2,Globex Corporation,8,ElectroShop Este
2024-10-20,5,Aspiradora Sin Bolsa,2,468.9,3,Initech,9,Tienda Online Plus
2024-07-02,4,Microondas 20L,4,1194.96,9,Pied Piper,9,Tienda Online Plus
2024-07-31,1,Televisor LED 55,4,4247.77,10,Hooli,6,ElectroShop Oeste
2024-06-25,7,Home Theater 5.1,2,394.0,4,Umbrella Corp,2,Tienda Central
2024-09-22,6,Licuadora 600W,2,272.26,3,Initech,7,Tienda Express
2024-10-09,8,Computadora Portátil 15,5,3358.77,2,Globex Corporation,3,Outlet Norte
2024-09-16,6,Licuadora 600W,4,557.81,10,Hooli,10,ElectroShop California
2024-05-08,1,Televisor LED 55,5,5137.94,7,Wayne Enterprises,9,Tienda Online Plus
2024-04-18,10,Smartwatch,4,1166.23,2,Globex Corporation,8,ElectroShop Este
2024-11-12,3,Refrigerador Doble Puerta,4,3265.53,2,Globex Corporation,9,Tienda Online Plus
2024-10-27,10,Smartwatch,3,822.6,5,Weyland-Yutani,4,ElectroShop Sur
2024-04-18,7,Home Theater 5.1,4,866.52,8,Dunder Mifflin,3,Outlet Norte
2024-07-14,10,Smartwatch,5,1379.71,1,ACME Corp,9,Tienda Online Plus
